gene_id	flt_cluster	gc_cluster	procrustes_latent_shift	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction	gene_label	in_FLT14_all	in_FLT14_and_GC8	in_FLT14_not_GC8	in_GC8_all	in_GC8_not_FLT14
ENSMUSG00000051003	9	8	1.8777352810508752	Olfr161	6.0	0.0044744033237879	0.122423244981976	0.0365486417587339	0.970844894080884	3.0	3.0	5.67017219850198	11.8192565417861	0.339646388001493	0.990714028079903	True	False	mixed	Olfr161	False	False	False	True	True
ENSMUSG00000025511	14	8	1.9756322845430436	Tspan4	6.0	-0.0739377115078848	0.101658920907549	-0.727311591032191	0.467035099137319	3.0	3.0	9.72062211208633	48.5629629220629	0.0835495622102652	0.719042956665763	True	False	mixed	Tspan4	True	True	False	True	False
ENSMUSG00000102095	14	8	3.6336612259927152	C730036E19Rik	6.0	-0.14489183772626	0.0977555148374056	-1.48218581803037	0.138290859067224	2.0	4.0	13.0205666750727	61.599213576685	0.0231867965125468	0.380835138777341	True	False	mixed	C730036E19Rik	True	True	False	True	False
ENSMUSG00000036992	6	8	2.7092350486225683	Nxt1	6.0	0.0105689870845433	0.0734437474347293	0.143905879720205	0.885574792673582	3.0	3.0	3.96223630479044	0.0	0.554865744543637	0.955146855212599	True	False	mixed	Nxt1	False	False	False	True	True
ENSMUSG00000040195	2	8	1.9324332322877869	Nemp1	6.0	-0.0139843257755492	0.0474552317351016	-0.294684595654505	0.768234831794272	3.0	3.0	6.40584613986642	21.9462988834092	0.268706116620082	0.903576556556125	True	False	mixed	Nemp1	False	False	False	True	True
ENSMUSG00000034203	2	8	1.4328391241797651	Chchd4	6.0	-0.135949231259952	0.0644728049603108	-2.10862907769627	0.0349766109583885	3.0	3.0	10.4084216247927	51.9619767507295	0.0644561343138986	0.168657612319373	True	False	mixed	Chchd4	False	False	False	True	True
ENSMUSG00000028028	9	8	1.7967167551138992	Alpk1	6.0	-0.261895926755625	0.0736594787982436	-3.55549524689102	0.0003772677657309	1.0	5.0	17.936626506193	72.1240780797122	0.0030268868269763	0.007628433158462	True	False	mixed	Alpk1	False	False	False	True	True
ENSMUSG00000061898	2	8	2.310789545101309	Rbak	6.0	0.0141177630317226	0.0366682624623947	0.385013144437949	0.700227676979767	5.0	1.0	5.32313503057983	6.07038951150997	0.37772957562357	0.868748658107509	True	False	mixed	Rbak	False	False	False	True	True
ENSMUSG00000020547	2	8	1.3646589019772868	Bzw2	6.0	-0.0083244147335823	0.0409607586308498	-0.203229017523928	0.838956033355296	4.0	2.0	9.09797124665289	45.042692876838	0.105219645669959	0.934633015022297	True	False	mixed	Bzw2	False	False	False	True	True
ENSMUSG00000040640	2	8	1.7637125275375771	Erc2	6.0	0.176260474650838	0.0443422173546843	3.9750036233183	7.03781846587807e-05	3.0	3.0	14.6174898452114	65.7944007285356	0.0121281062953936	0.0022608644103329	True	False	mixed	Erc2	False	False	False	True	True
ENSMUSG00000050069	2	8	1.666721227228728	Grem2	6.0	0.0855105406143596	0.0939176122118545	0.910484610931859	0.36256699392285	4.0	2.0	2.42255714683766	0.0	0.7881102496108	0.636461548322095	True	False	mixed	Grem2	False	False	False	True	True
ENSMUSG00000033157	2	8	2.2700524074460056	Abhd10	6.0	0.101067849053214	0.048164587896822	2.09838500579972	0.0358711487495389	6.0	0.0	1.28773504422851	0.0	0.936188659467136	0.17184954993332	True	False	all_up	Abhd10	False	False	False	True	True
ENSMUSG00000000276	9	8	1.747589028993935	Dgke	6.0	0.0049935214465723	0.056188866641596	0.0888703002041998	0.929184987136721	3.0	3.0	8.72439332036276	42.6894247382223	0.120575160560508	0.97254128755502	True	False	mixed	Dgke	False	False	False	True	True
ENSMUSG00000026708	9	8	3.627035506894478	Cenpl	6.0	-0.0114454041078761	0.0693390762002271	-0.165064271621181	0.868893394327592	2.0	4.0	8.53960994986224	41.4493164283147	0.128897720671517	0.94789657697748	True	False	mixed	Cenpl	False	False	False	True	True
ENSMUSG00000038005	2	8	1.867183915126736	Hpf1	6.0	0.0774574071245631	0.053818833933099	1.4392249230232	0.150086806189618	2.0	4.0	9.10768093019645	45.1012827708694	0.104845444754263	0.398832930294628	True	False	mixed	Hpf1	False	False	False	True	True
ENSMUSG00000022488	2	8	1.8128480854086144	Nckap1l	6.0	-0.290259640645164	0.0615409738562142	-4.7165266075141	2.3990500588965e-06	1.0	5.0	14.4868926802244	65.4860423807423	0.0127952100820309	0.0001725511447228	True	False	mixed	Nckap1l	False	False	False	True	True
ENSMUSG00000030257	14	8	3.028120003353561	Srgap3	6.0	0.360054844879876	0.111012048091537	3.24338529979185	0.0011811835871872	3.0	3.0	36.0238605117425	86.1203104582026	9.39429664880496e-07	0.0169762504064799	True	False	mixed	Srgap3	True	True	False	True	False
ENSMUSG00000045775	1	8	2.377290204246124	Slc16a5	6.0	0.123468501899949	0.106532714562792	1.15897264428735	0.246467335824697	4.0	2.0	53.8164132659821	90.7091541472896	2.28603422388144e-10	0.52399151134295	True	False	mixed	Slc16a5	False	False	False	True	True
ENSMUSG00000024800	2	8	2.046317337299914	Rpp30	6.0	0.0666296666170234	0.0524408174333442	1.27056880266434	0.203882091447873	3.0	3.0	5.52207095969988	9.4542602496411	0.355531789432146	0.473788211417134	True	False	mixed	Rpp30	False	False	False	True	True
ENSMUSG00000068747	6	8	2.894234642871748	Sort1	6.0	0.0002537041946505	0.0709711352384472	0.003574751817033	0.997147766791199	2.0	4.0	6.19347118424964	19.2698270282537	0.287845998818528	0.998904535997523	True	False	mixed	Sort1	False	False	False	True	True
ENSMUSG00000054519	2	8	1.8709274608733557	Zfp867	6.0	-0.111647641063594	0.0616045865614527	-1.81232676486224	0.0699357213389539	3.0	3.0	13.6393177548697	63.3412749093346	0.018070355592765	0.259603825157501	True	False	mixed	Zfp867	False	False	False	True	True
ENSMUSG00000064061	9	8	2.018110832463986	Dzip3	6.0	-0.0745712857507373	0.0564345893733874	-1.3213755354425	0.186376179180965	3.0	3.0	20.4301085529567	75.5263170186318	0.0010374889946173	0.451833675255271	True	False	mixed	Dzip3	False	False	False	True	True
ENSMUSG00000086593	2	8	2.3037740718207504	Gm16548	6.0	-0.203422032252951	0.057573427220066	-3.5332625149342	0.0004104646770061	1.0	5.0	14.5890375107785	65.727691108437	0.0122705113480888	0.008048375542502	True	False	mixed	Gm16548	False	False	False	True	True
ENSMUSG00000028712	9	8	4.2368531726892105	Cyp4a31	6.0	0.600324470129229	0.100709158538364	5.9609719596708	2.50741995732384e-09	4.0	2.0	109.58456238358	95.4373135309895	5.01523883081204e-22	6.90815447564391e-07	True	False	mixed	Cyp4a31	False	False	False	True	True
ENSMUSG00000039983	2	8	1.9156414639893	Ccdc32	6.0	0.0418512324172729	0.0551465645248318	0.758909150150737	0.447906904947707	4.0	2.0	6.87762532805248	27.3004887369194	0.229901725304147	0.70624956251091	True	False	mixed	Ccdc32	False	False	False	True	True
ENSMUSG00000022092	6	8	2.4816755070386627	Ppp3cc	6.0	0.155884870080705	0.0497050129191916	3.13620017228717	0.0017115234148607	3.0	3.0	53.4472573945444	90.644983028614	2.72222406114879e-10	0.0220975481402395	True	False	mixed	Ppp3cc	False	False	False	True	True
ENSMUSG00000078495	9	8	2.2072946991211624	Zfp984	6.0	-0.171202934490335	0.0820539640391054	-2.08646756430613	0.0369362903603971	0.0	6.0	3.61452428896942	0.0	0.606133862640806	0.175106199075405	True	False	all_down	Zfp984	False	False	False	True	True
ENSMUSG00000041481	9	8	4.663811783811882	Serpina3g	6.0	-0.45815072964771	0.0892892379289422	-5.13108567476311	2.88075742560279e-07	1.0	5.0	14.8700279229738	66.3753153262399	0.010932366967943	3.22942841056368e-05	True	False	mixed	Serpina3g	False	False	False	True	True
ENSMUSG00000041293	9	8	5.105300400739719	Adgrf1	6.0	-0.350999907082816	0.114084252974102	-3.07667270401023	0.0020932500289392	3.0	3.0	40.8398782656545	87.7570643882039	1.01082028821371e-07	0.0255448792946	True	False	mixed	Adgrf1	False	False	False	True	True
ENSMUSG00000028114	2	8	1.450099824701846	Mettl14	6.0	0.0831197281170912	0.0468978842775033	1.77235560617738	0.076335546130094	4.0	2.0	5.87644527995603	14.9145484761936	0.31842761666174	0.273251332821995	True	False	mixed	Mettl14	False	False	False	True	True
ENSMUSG00000029254	14	6	2.8294373685560332	Stap1	6.0	0.182132062002001	0.0772542326086787	2.35756742189865	0.018395114553648	4.0	2.0	22.3911447646401	77.6697437645262	0.0004411223020105	0.111905908334412	True	False	mixed	Stap1	True	False	True	False	False
ENSMUSG00000059325	14	5	1.8025082171891589	Hopx	6.0	-0.0780816941939416	0.0760570298671575	-1.02662034436949	0.304599270488023	3.0	3.0	13.1361544251019	61.9371100689445	0.02213571973107	0.584564479549329	True	False	mixed	Hopx	True	False	True	False	False
ENSMUSG00000027166	2	8	2.0906675464028215	Dnajc24	6.0	0.0712179197053342	0.0531667557992544	1.3395197550559	0.180401527658329	5.0	1.0	6.10019104055511	18.0353538641798	0.296591638636832	0.442764129863528	True	False	mixed	Dnajc24	False	False	False	True	True
ENSMUSG00000022313	2	8	2.5724086879000416	Utp23	6.0	-0.0253320543655481	0.043063057014249	-0.588254901577611	0.556361211470742	3.0	3.0	5.57441115317777	10.3044274524013	0.34985540136328	0.78331688755607	True	False	mixed	Utp23	False	False	False	True	True
ENSMUSG00000035004	9	8	2.697337931396475	Igsf6	6.0	-0.32208464088324	0.0694365153418396	-4.63854845390211	3.50864683210506e-06	0.0	6.0	11.8306088629736	57.7367483118423	0.0371840127458744	0.0002327879765545	True	False	all_down	Igsf6	False	False	False	True	True
ENSMUSG00000026049	2	8	2.725331479931823	Tex30	6.0	-0.061354695412804	0.0803818335206928	-0.763290568596068	0.445290125532564	3.0	3.0	2.21922723205081	0.0	0.818053907604008	0.704410627786687	True	False	mixed	Tex30	False	False	False	True	True
ENSMUSG00000024924	14	6	4.192053575905417	Vldlr	6.0	-0.111572387409524	0.0943747392133044	-1.18222723940301	0.237115547117407	3.0	3.0	6.36904778585866	21.4953291589111	0.271946470946752	0.513561735820544	True	False	mixed	Vldlr	True	False	True	False	False
ENSMUSG00000059482	2	8	2.287720976976955	Cfap418	6.0	-0.0231138277595597	0.0573544550105797	-0.402999692967113	0.686948450361211	2.0	4.0	0.988496661995691	0.0	0.963488250188045	0.860811852267225	True	False	mixed	Cfap418	False	False	False	True	True
ENSMUSG00000033777	9	8	3.079362047780743	Tlr13	6.0	-0.339728991165181	0.0793739252875073	-4.28010823371301	1.86802445185796e-05	0.0	6.0	1.51155125249331	0.0	0.911732965847929	0.0008434649295819	True	False	all_down	Tlr13	False	False	False	True	True
ENSMUSG00000037890	6	8	2.2410947737310623	Wdr19	6.0	0.0867130687940062	0.0545014952368823	1.59102183191711	0.111604662576383	2.0	4.0	10.3008878810996	51.4604948843859	0.0671450412031411	0.339280678918853	True	False	mixed	Wdr19	False	False	False	True	True
ENSMUSG00000017146	9	8	3.396993706954959	Brca1	6.0	-0.0603146063521514	0.0733011138840725	-0.822833421706803	0.410602727914057	3.0	3.0	13.5651077438933	63.1407277081828	0.0186211594975739	0.675424347013646	True	False	mixed	Brca1	False	False	False	True	True
ENSMUSG00000048938	9	8	1.437190354124542	Nr1h5	6.0	-0.0360690376758061	0.0717007334407434	-0.503049772923385	0.614929278643547	3.0	3.0	6.43891348525282	22.3471473649769	0.265821216713138	0.820980582768463	True	False	mixed	Nr1h5	False	False	False	True	True
ENSMUSG00000045932	2	8	2.207513001399393	Ifit2	6.0	-0.225375422460339	0.0633019854868359	-3.56032154010725	0.0003704009678466	1.0	5.0	14.5419597916248	65.61673892896	0.0125096999352872	0.0075544137168716	True	False	mixed	Ifit2	False	False	False	True	True
ENSMUSG00000004127	2	8	2.0568571698229112	Trmt10a	6.0	-0.0456366148873797	0.043069800643574	-1.05959661306648	0.289328155118379	4.0	2.0	14.8374690995798	66.3015304938926	0.0110798574617776	0.569153131614544	True	False	mixed	Trmt10a	False	False	False	True	True
ENSMUSG00000058258	14	8	1.9508776668134955	Idi1	6.0	0.17069430192348	0.102220547111589	1.66986292625827	0.0949464868789807	3.0	3.0	40.3303414962738	87.6023861576725	1.28094999596418e-07	0.310355108909314	True	False	mixed	Idi1	True	True	False	True	False
ENSMUSG00000067931	2	8	1.8239852976535051	Zfp948	6.0	0.0544792882662811	0.0636637600731093	0.855734694333463	0.392144545053037	4.0	2.0	10.6989097616951	53.2662662704072	0.0576875508603822	0.659388598307346	True	False	mixed	Zfp948	False	False	False	True	True
ENSMUSG00000028243	2	8	1.2560427295450525	Ubxn2b	6.0	0.011590760995205	0.0477198368427807	0.242891882329614	0.808089154259254	4.0	2.0	3.71242981688398	0.0	0.591515311258141	0.920625820190929	True	False	mixed	Ubxn2b	False	False	False	True	True
ENSMUSG00000026348	14	8	2.315635220437638	Acmsd	6.0	-0.0612805451517142	0.138784914241325	-0.44155047749035	0.65881452676517	2.0	4.0	33.7505238667881	85.185415136859	2.66937740208474e-06	0.847219217639963	True	False	mixed	Acmsd	True	True	False	True	False
ENSMUSG00000000682	6	8	3.8735803833894353	Cd52	6.0	-0.364072820961695	0.0850214081709082	-4.2821311572474	1.85111812532843e-05	1.0	5.0	19.8936435322066	74.8663436544176	0.00130847978646	0.0008405007018774	True	False	mixed	Cd52	False	False	False	True	True
ENSMUSG00000038768	9	8	2.166881551352817	9130409I23Rik	6.0	-0.0960475120442375	0.102331799375238	-0.938589105543265	0.347941748409805	2.0	4.0	23.7825257109664	78.9761606451478	0.0002390306402718	0.624172152114321	True	False	mixed	9130409I23Rik	False	False	False	True	True
ENSMUSG00000101397	14	8	2.6082151652146095	Mug-ps1	6.0	-0.221972678601582	0.0705408142355729	-3.14672691273874	0.0016510909166824	3.0	3.0	40.5696836076631	87.6755262664766	1.14611629357425e-07	0.0216113144151667	True	False	mixed	Mug-ps1	True	True	False	True	False
ENSMUSG00000022964	2	8	2.09069556549589	Tmem50b	6.0	-0.139407609608909	0.0529591882322264	-2.63235926120328	0.008479414602124	2.0	4.0	3.04832544576575	0.0	0.692535482170597	0.0672355533451345	True	False	mixed	Tmem50b	False	False	False	True	True
ENSMUSG00000039294	2	8	2.1026472425595673	Cybc1	6.0	-0.15556829124205	0.0503939817652267	-3.08704106706244	0.0020215966570112	1.0	5.0	8.79976684672639	43.1803127618085	0.117322295381739	0.0249136115691571	True	False	mixed	Cybc1	False	False	False	True	True
ENSMUSG00000029171	2	8	1.9737905930327355	Pgm2	6.0	0.0710594509581011	0.0443904057447364	1.60078399298089	0.109424770142769	4.0	2.0	8.96046498991157	44.1993244141972	0.110651505171189	0.335403111197788	True	False	mixed	Pgm2	False	False	False	True	True
ENSMUSG00000023330	2	8	2.0986962357672865	Dtwd1	6.0	0.108744508372452	0.0453871048591448	2.39593401495716	0.016578074447407	5.0	1.0	2.2938813593224	0.0	0.807165113051296	0.104773172683749	True	False	mixed	Dtwd1	False	False	False	True	True
ENSMUSG00000087590	9	8	3.989332732739117	Epb41l4aos	6.0	-0.168167345877396	0.0806279039912505	-2.08572141346556	0.0370038655836376	3.0	3.0	16.9549819305186	70.5101425616969	0.0045859710553606	0.17536380030963	True	False	mixed	Epb41l4aos	False	False	False	True	True
ENSMUSG00000022324	9	8	2.766901605110733	Matn2	6.0	-0.168687425986682	0.0600469557410315	-2.80925858613368	0.0049655744889383	1.0	5.0	7.82477884265789	36.1004304333588	0.166160467832381	0.047229615750552	True	False	mixed	Matn2	False	False	False	True	True
ENSMUSG00000025816	9	8	1.614073340965209	Sec61a2	6.0	-0.0954833907725692	0.0698363154895751	-1.36724553841651	0.171548355981516	4.0	2.0	9.04967454318292	44.7493942888092	0.107099136018536	0.43079229514592	True	False	mixed	Sec61a2	False	False	False	True	True
ENSMUSG00000022704	2	8	2.0302669335789667	Qtrt2	6.0	-0.120410507906957	0.0510640867988778	-2.35802724488561	0.0183723445017496	2.0	4.0	13.547416177262	63.0925931958007	0.0187548378124699	0.111809232450745	True	False	mixed	Qtrt2	False	False	False	True	True
ENSMUSG00000022347	14	8	3.71194519652436	A1bg	6.0	0.480633652722586	0.198978059997381	2.4155107991751	0.0157131565296846	3.0	3.0	48.2033514857906	89.6272772620926	3.2281095670172503e-09	0.10091559043462	True	False	mixed	A1bg	True	True	False	True	False
ENSMUSG00000024766	9	8	2.8012113607221485	Lipo3	6.0	-0.10060417062919	0.0654141829549617	-1.53795654221435	0.124059240849525	1.0	5.0	4.23193971149433	0.0	0.516528337100803	0.360074819013584	True	False	mixed	Lipo3	False	False	False	True	True
ENSMUSG00000027562	2	8	3.175838364915207	Car2	6.0	0.0497919036479982	0.0572964244740941	0.86902287716943	0.384834617900385	3.0	3.0	27.1681454562264	81.5960938222447	5.28985179631747e-05	0.65461351129874	True	False	mixed	Car2	False	False	False	True	True
ENSMUSG00000029276	9	8	1.825411385832003	Glmn	6.0	0.0967806877632007	0.0646489921350003	1.49701773480247	0.134388643480108	2.0	4.0	18.4956094088902	72.9665571462778	0.0023853057505087	0.375083688147176	True	False	mixed	Glmn	False	False	False	True	True
ENSMUSG00000025532	5	8	0.8068666631494109	Crcp	6.0	0.0800585071254766	0.0629603599262394	1.27157003580139	0.203525928767022	5.0	1.0	15.9108636946197	68.5749303371208	0.007103223873699	0.473550701024983	True	False	mixed	Crcp	False	False	False	True	True
ENSMUSG00000034329	9	8	2.7590883100048926	Brip1	6.0	-0.0426980405058588	0.0688370154592721	-0.620277335107903	0.535075214098692	3.0	3.0	11.4902134329364	56.4847073626359	0.0424816617576796	0.768378781618615	True	False	mixed	Brip1	False	False	False	True	True
ENSMUSG00000090258	14	5	2.7936577164059604	Churc1	6.0	0.0001438459308118	0.090624712080886	0.0015872704862605	0.998733541916986	5.0	1.0	9.5250745282587	47.5069724109123	0.089866294746419	0.999348336341066	True	False	mixed	Churc1	True	False	True	False	False
ENSMUSG00000022604	2	8	1.6666930294734987	Cep97	6.0	-0.0461605855291624	0.0478120350243452	-0.965459543934035	0.334314689935302	3.0	3.0	45.1217387106737	88.9188667306005	1.3705002018198e-08	0.612658994915258	True	False	mixed	Cep97	False	False	False	True	True
ENSMUSG00000105504	9	8	2.2949116532177656	Gbp5	6.0	-0.211437848411403	0.0580192019421038	-3.64427364275697	0.0002681480102976	1.0	5.0	21.5595581112094	76.8084300512618	0.000634766334245	0.0060036506135341	True	False	mixed	Gbp5	False	False	False	True	True
ENSMUSG00000026999	2	8	2.5487504050750434	Nup35	6.0	-0.0599149398878381	0.0561212013907373	-1.06759902502242	0.285701423623854	3.0	3.0	17.1885799128996	70.9109186137732	0.0041556935501499	0.565134718813048	True	False	mixed	Nup35	False	False	False	True	True
ENSMUSG00000027762	14	8	3.084521623453137	Sucnr1	6.0	0.0101034992818478	0.0925261691072435	0.10919612666701	0.913046932411988	1.0	5.0	17.6599961692299	71.6874230770683	0.0034041421254776	0.967119215668758	True	False	mixed	Sucnr1	True	True	False	True	False
ENSMUSG00000053063	9	8	2.980883528002785	Clec12a	6.0	-0.18147704932856	0.0710934698506919	-2.55265426922743	0.0106905554748272	2.0	4.0	15.1859667581928	67.0748653700133	0.0095965942983114	0.0782417736349914	True	False	mixed	Clec12a	False	False	False	True	True
ENSMUSG00000035439	9	8	1.9267273226081127	Haus8	6.0	0.0170471801050106	0.0651560374532847	0.261636231596082	0.793601907960691	3.0	3.0	8.24342797994581	39.3456216010652	0.14332030476235	0.914958437754524	True	False	mixed	Haus8	False	False	False	True	True
ENSMUSG00000026692	14	3	3.554765794719722	Fmo4	6.0	0.224900317323586	0.0660601075741968	3.40448003465609	0.0006629014605371	5.0	1.0	14.7088626142054	66.0068889679401	0.0116815232219651	0.0114146856366853	True	False	mixed	Fmo4	True	False	True	False	False
ENSMUSG00000001300	2	8	2.110412721503707	Efnb2	6.0	0.0376502244314865	0.0584803831954956	0.643809468649078	0.51969899298978	3.0	3.0	6.38897290952962	21.7401596343892	0.270187998617334	0.757166543967812	True	False	mixed	Efnb2	False	False	False	True	True
