Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0009119,ribonucleoside metabolic process,19_GO:0009987 cellular process,-2.6,11,5.4,17423,31,148,3,2,1.2,23959|76654|269378,Nt5e|Upp2|Ahcy,-1.2,FLT14_and_GC8
GO Biological Processes,19,GO:0071353,cellular response to interleukin-4,19_GO:0050896 response to stimulus,-2.6,11,5.4,17423,31,148,3,2,1.2,11837|18030|27367,Rplp0|Nfil3|Rpl3,-1.2,FLT14_and_GC8
GO Biological Processes,19,GO:0030258,lipid modification,19_GO:0009987 cellular process,-2.6,4.5,4.1,17423,158,148,6,4.1,1.6,13099|13114|26874|53973|337924|100043108,Cyp2c40|Cyp3a16|Abcd2|Cyp3a41a|Cyp3a44|Cyp2c69,-1.2,FLT14_and_GC8
GO Biological Processes,19,GO:0009123,nucleoside monophosphate metabolic process,19_GO:0009987 cellular process,-2.6,7.1,4.6,17423,66,148,4,2.7,1.3,14923|23959|72962|76654,Guk1|Nt5e|Tymp|Upp2,-1.1,FLT14_and_GC8
GO Biological Processes,19,GO:0034308,primary alcohol metabolic process,19_GO:0009987 cellular process,-2.6,5.4,4.2,17423,110,148,5,3.4,1.5,27400|216454|234671|382044|638251,Hsd17b6|Rdh16f2|Ces2c|Ces1b|Sult2a7,-1.1,FLT14_and_GC8
GO Biological Processes,19,GO:0010907,positive regulation of glucose metabolic process,19_GO:0048518 positive regulation of biological process,-2.6,7,4.6,17423,67,148,4,2.7,1.3,12952|17840|17841|18113,Cry1|Mup1|Mup2|Nnmt,-1.1,FLT14_and_GC8
Reactome Gene Sets,6,R-MMU-8956319,Nucleotide catabolism,,-2.6,11,5.2,17423,33,148,3,2,1.2,23959|72962|76654,Nt5e|Tymp|Upp2,-1.1,FLT14_and_GC8
KEGG Pathway,24,mmu01040,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse),,-2.6,11,5.2,17423,33,148,3,2,1.2,12686|26897|171281,Elovl3|Acot1|Acot3,-1.1,FLT14_and_GC8
GO Biological Processes,19,GO:0070670,response to interleukin-4,19_GO:0050896 response to stimulus,-2.5,10,5.1,17423,34,148,3,2,1.2,11837|18030|27367,Rplp0|Nfil3|Rpl3,-1.1,FLT14_and_GC8
GO Biological Processes,19,GO:0016125,sterol metabolic process,19_GO:0009987 cellular process,-2.5,5.1,4.1,17423,115,148,5,3.4,1.5,16847|18559|20775|319554|638251,Lepr|Pctp|Sqle|Idi1|Sult2a7,-1.1,FLT14_and_GC8
GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.5,3.7,3.7,17423,225,148,7,4.7,1.7,16847|19734|20703|20704|20720|235611|624219,Lepr|Rgs16|Serpina1d|Serpina1e|Serpine2|Plxnb1|Angptl8,-1.1,FLT14_and_GC8
Reactome Gene Sets,6,R-MMU-8957322,Metabolism of steroids,,-2.5,4.9,4,17423,119,148,5,3.4,1.5,20494|20775|28250|244209|319554,Slc10a2|Sqle|Slco1a4|Cyp2r1|Idi1,-1,FLT14_and_GC8
KEGG Pathway,24,mmu01232,Nucleotide metabolism - Mus musculus (house mouse),,-2.4,6.4,4.3,17423,74,148,4,2.7,1.3,14923|23959|72962|76654,Guk1|Nt5e|Tymp|Upp2,-1,FLT14_and_GC8
KEGG Pathway,24,mmu04750,Inflammatory mediator regulation of TRP channels - Mus musculus (house mouse),,-2.4,4.8,3.9,17423,122,148,5,3.4,1.5,13097|13098|13099|226143|100043108,Cyp2c38|Cyp2c39|Cyp2c40|Cyp2c23|Cyp2c69,-1,FLT14_and_GC8
GO Biological Processes,19,GO:0042752,regulation of circadian rhythm,19_GO:0048511 rhythmic process,-2.4,4.8,3.9,17423,123,148,5,3.4,1.5,11865|12952|16847|53376|353187,Bmal1|Cry1|Lepr|Usp2|Nr1d2,-1,FLT14_and_GC8
KEGG Pathway,24,mmu01524,Platinum drug resistance - Mus musculus (house mouse),,-2.4,6,4.1,17423,78,148,4,2.7,1.3,12122|12575|14864|66447,Bid|Cdkn1a|Gstm3|Mgst3,-0.97,FLT14_and_GC8
GO Biological Processes,19,GO:0052547,regulation of peptidase activity,19_GO:0050789 regulation of biological process,-2.4,9.1,4.7,17423,39,148,3,2,1.2,20703|20704|20720,Serpina1d|Serpina1e|Serpine2,-0.97,FLT14_and_GC8
GO Biological Processes,19,GO:0019216,regulation of lipid metabolic process,19_GO:0050789 regulation of biological process,-2.3,2.8,3.3,17423,375,148,9,6.1,2,17840|17841|21835|26874|68054|216454|320204|353187|624219,Mup1|Mup2|Thrsp|Abcd2|Serpina12|Rdh16f2|Etfbkmt|Nr1d2|Angptl8,-0.95,FLT14_and_GC8
GO Biological Processes,19,GO:0044092,negative regulation of molecular function,19_GO:0065007 biological regulation,-2.3,3.1,3.4,17423,308,148,8,5.4,1.9,11770|12575|16847|20703|20704|20720|23882|624219,Fabp4|Cdkn1a|Lepr|Serpina1d|Serpina1e|Serpine2|Gadd45g|Angptl8,-0.94,FLT14_and_GC8
GO Biological Processes,19,GO:0006936,muscle contraction,19_GO:0032501 multicellular organismal process,-2.3,3.3,3.4,17423,248,148,7,4.7,1.7,11837|19933|19941|54217|57808|110954|243547,Rplp0|Rpl21|Rpl26|Rpl36|Rpl35a|Rpl10|Grip2,-0.92,FLT14_and_GC8
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0009987 cellular process,-2.3,3.3,3.4,17423,248,148,7,4.7,1.7,12686|13099|17769|26874|66447|226143|100043108,Elovl3|Cyp2c40|Mthfr|Abcd2|Mgst3|Cyp2c23|Cyp2c69,-0.92,FLT14_and_GC8
GO Biological Processes,19,GO:0046165,alcohol biosynthetic process,19_GO:0009987 cellular process,-2.2,5.6,3.9,17423,84,148,4,2.7,1.3,13113|20775|244209|319554,Cyp3a13|Sqle|Cyp2r1|Idi1,-0.9,FLT14_and_GC8
Reactome Gene Sets,6,R-MMU-15869,Metabolism of nucleotides,,-2.2,5.5,3.9,17423,85,148,4,2.7,1.3,14923|23959|72962|76654,Guk1|Nt5e|Tymp|Upp2,-0.88,FLT14_and_GC8
GO Biological Processes,19,GO:0044272,sulfur compound biosynthetic process,19_GO:0009987 cellular process,-2.2,5.5,3.9,17423,86,148,4,2.7,1.3,12686|14262|17769|246277,Elovl3|Fmo3|Mthfr|Csad,-0.87,FLT14_and_GC8
GO Biological Processes,19,GO:0009394,2'-deoxyribonucleotide metabolic process,19_GO:0009987 cellular process,-2.2,7.8,4.3,17423,45,148,3,2,1.2,14923|72962|76654,Guk1|Tymp|Upp2,-0.86,FLT14_and_GC8
Reactome Gene Sets,6,R-MMU-156580,Phase II - Conjugation of compounds,,-2.2,5.3,3.8,17423,89,148,4,2.7,1.3,14864|18113|66447|269378,Gstm3|Nnmt|Mgst3|Ahcy,-0.84,FLT14_and_GC8
GO Biological Processes,19,GO:0006109,regulation of carbohydrate metabolic process,19_GO:0050789 regulation of biological process,-2.1,3.5,3.3,17423,199,148,6,4.1,1.6,12952|16847|17840|17841|18113|68054,Cry1|Lepr|Mup1|Mup2|Nnmt|Serpina12,-0.84,FLT14_and_GC8
GO Biological Processes,19,GO:0006637,acyl-CoA metabolic process,19_GO:0009987 cellular process,-2.1,5.2,3.7,17423,90,148,4,2.7,1.3,12686|26897|171281|240549,Elovl3|Acot1|Acot3|Gm4952,-0.83,FLT14_and_GC8
GO Biological Processes,19,GO:0170039,proteinogenic amino acid metabolic process,19_GO:0009987 cellular process,-2.1,4.1,3.4,17423,144,148,5,3.4,1.5,17769|240549|246277|266645|269378,Mthfr|Gm4952|Csad|Acmsd|Ahcy,-0.81,FLT14_and_GC8
GO Biological Processes,19,GO:0170041,non-proteinogenic amino acid metabolic process,19_GO:0009987 cellular process,-2.1,7.4,4.1,17423,48,148,3,2,1.2,17769|50490|269378,Mthfr|Nox4|Ahcy,-0.81,FLT14_and_GC8
GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0009987 cellular process,-2.1,2.3,2.9,17423,561,148,11,7.4,2.2,12686|14923|18113|23959|26897|72962|76654|171281|240549|269378|638251,Elovl3|Guk1|Nnmt|Nt5e|Acot1|Tymp|Upp2|Acot3|Gm4952|Ahcy|Sult2a7,-0.79,FLT14_and_GC8
Reactome Gene Sets,6,R-MMU-72695,"Formation of the ternary complex, and subsequently, the 43S complex",,-2.1,7.1,4,17423,50,148,3,2,1.2,20084|20115|68052,Rps18|Rps7|Rps13,-0.78,FLT14_and_GC8
KEGG Pathway,24,mmu00240,Pyrimidine metabolism - Mus musculus (house mouse),,-2,6.9,3.9,17423,51,148,3,2,1.2,23959|72962|76654,Nt5e|Tymp|Upp2,-0.76,FLT14_and_GC8
WikiPathways,27,WP163,Cytoplasmic ribosomal proteins,,-8.1,15,11,17423,79,130,9,6.9,2.2,16898|19942|19943|19944|19946|20090|66489|67186|67248,Rps2|Rpl27|Rpl28|Rpl29|Rpl30|Rps29|Rpl35|Rplp2|Rpl39,-5.7,FLT14_not_GC8
GO Biological Processes,19,GO:1901740,negative regulation of myoblast fusion,19_GO:0048519 negative regulation of biological process,-7.1,19,11,17423,50,130,7,5.4,2,19942|19943|19944|19946|66489|67186|67248,Rpl27|Rpl28|Rpl29|Rpl30|Rpl35|Rplp2|Rpl39,-4.7,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,,-7,14,9.9,17423,76,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-4.7,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-1799339,SRP-dependent cotranslational protein targeting to membrane,,-6.9,14,9.8,17423,78,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-4.6,FLT14_not_GC8
GO Biological Processes,19,GO:0034242,negative regulation of syncytium formation by plasma membrane fusion,19_GO:0048519 negative regulation of biological process,-6.8,17,10,17423,55,130,7,5.4,2,19942|19943|19944|19946|66489|67186|67248,Rpl27|Rpl28|Rpl29|Rpl30|Rpl35|Rplp2|Rpl39,-4.5,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),,-6.8,13,9.5,17423,82,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-4.5,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,,-6.8,13,9.5,17423,82,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-4.5,FLT14_not_GC8
GO Biological Processes,19,GO:0002181,cytoplasmic translation,19_GO:0009987 cellular process,-6.6,7.6,8,17423,195,130,11,8.5,2.4,16898|19942|19943|19944|19946|20090|66489|67186|67248|68028|320311,Rps2|Rpl27|Rpl28|Rpl29|Rpl30|Rps29|Rpl35|Rplp2|Rpl39|Rpl22l1|Rnf152,-4.3,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-72689,Formation of a pool of free 40S subunits,,-6.5,12,9.1,17423,88,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-4.2,FLT14_not_GC8
KEGG Pathway,24,mmu03010,Ribosome - Mus musculus (house mouse),,-6.3,8.1,7.9,17423,166,130,10,7.7,2.3,16898|19942|19943|19944|19946|20090|66489|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rpl30|Rps29|Rpl35|Rplp2|Rpl39|Rpl22l1,-4.1,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-6.2,11,8.6,17423,98,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-4,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-6.2,11,8.6,17423,98,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-4,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-927802,Nonsense-Mediated Decay (NMD),,-6.2,11,8.6,17423,98,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-4,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-6.1,11,8.5,17423,99,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-3.9,FLT14_not_GC8
GO Biological Processes,19,GO:1901739,regulation of myoblast fusion,19_GO:0032502 developmental process,-6.1,13,9,17423,70,130,7,5.4,2,19942|19943|19944|19946|66489|67186|67248,Rpl27|Rpl28|Rpl29|Rpl30|Rpl35|Rplp2|Rpl39,-3.9,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-72737,Cap-dependent Translation Initiation,,-5.9,10,8.2,17423,106,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-3.8,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-72613,Eukaryotic Translation Initiation,,-5.9,10,8.2,17423,106,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-3.8,FLT14_not_GC8
KEGG Pathway,24,mmu05171,Coronavirus disease - Mus musculus (house mouse),,-5.8,6.2,7,17423,236,130,11,8.5,2.4,16898|18750|19942|19943|19944|19946|20090|66489|67186|67248|68028,Rps2|Prkca|Rpl27|Rpl28|Rpl29|Rpl30|Rps29|Rpl35|Rplp2|Rpl39|Rpl22l1,-3.7,FLT14_not_GC8
GO Biological Processes,19,GO:0060142,regulation of syncytium formation by plasma membrane fusion,19_GO:0050789 regulation of biological process,-5.5,11,8.2,17423,83,130,7,5.4,2,19942|19943|19944|19946|66489|67186|67248,Rpl27|Rpl28|Rpl29|Rpl30|Rpl35|Rplp2|Rpl39,-3.5,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-9948299,Ribosome-associated quality control,,-5.4,8.8,7.5,17423,122,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-3.4,FLT14_not_GC8
GO Biological Processes,19,GO:0003012,muscle system process,19_GO:0032501 multicellular organismal process,-5.4,5.1,6.4,17423,314,130,12,9.2,2.5,17880|19942|19943|19944|19946|59069|66489|67092|67186|67248|72043|100126824,Myh11|Rpl27|Rpl28|Rpl29|Rpl30|Tpm3|Rpl35|Gatm|Rplp2|Rpl39|Sulf2|Sco2,-3.3,FLT14_not_GC8
GO Biological Processes,19,GO:0006790,sulfur compound metabolic process,19_GO:0009987 cellular process,-5.1,5.3,6.3,17423,279,130,11,8.5,2.4,14860|20859|22361|50887|69083|72043|170439|192156|215895|225884|100043194,Gsta4|Sult2a1|Vnn1|Hmgn5|Sult1c2|Sulf2|Elovl6|Mvd|Sult3a2|Gstp3|Sult2a2,-3.1,FLT14_not_GC8
GO Biological Processes,19,GO:0006936,muscle contraction,19_GO:0032501 multicellular organismal process,-4.8,5.4,6.1,17423,248,130,10,7.7,2.3,17880|19942|19943|19944|19946|59069|66489|67186|67248|72043,Myh11|Rpl27|Rpl28|Rpl29|Rpl30|Tpm3|Rpl35|Rplp2|Rpl39|Sulf2,-2.8,FLT14_not_GC8
GO Biological Processes,19,GO:0008202,steroid metabolic process,19_GO:0009987 cellular process,-4.7,5.4,6,17423,250,130,10,7.7,2.3,11808|12401|13123|16323|20859|78925|192156|244152|432720|100043194,Apoa4|Serpina6|Cyp7b1|Inhba|Sult2a1|Srd5a1|Mvd|Tsku|Akr1c19|Sult2a2,-2.8,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-4.7,7.1,6.5,17423,152,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-2.8,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-8868773,rRNA processing in the nucleus and cytosol,,-4.7,7.1,6.5,17423,152,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-2.8,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-72312,rRNA processing,,-4.7,7.1,6.5,17423,152,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-2.8,FLT14_not_GC8
GO Biological Processes,19,GO:0140236,translation at presynapse,19_GO:0009987 cellular process,-4.6,14,7.9,17423,47,130,5,3.8,1.7,19942|19943|19944|66489|67186,Rpl27|Rpl28|Rpl29|Rpl35|Rplp2,-2.7,FLT14_not_GC8
GO Biological Processes,19,GO:0140242,translation at postsynapse,19_GO:0009987 cellular process,-4.5,14,7.8,17423,48,130,5,3.8,1.7,19942|19943|19944|66489|67186,Rpl27|Rpl28|Rpl29|Rpl35|Rplp2,-2.7,FLT14_not_GC8
GO Biological Processes,19,GO:0140241,translation at synapse,19_GO:0009987 cellular process,-4.5,14,7.8,17423,48,130,5,3.8,1.7,19942|19943|19944|66489|67186,Rpl27|Rpl28|Rpl29|Rpl35|Rplp2,-2.7,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,,-4.4,9.6,6.8,17423,84,130,6,4.6,1.8,19942|19943|19944|67186|67248|68028,Rpl27|Rpl28|Rpl29|Rplp2|Rpl39|Rpl22l1,-2.5,FLT14_not_GC8
GO Biological Processes,19,GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.2,18,8.2,17423,29,130,4,3.1,1.5,17319|18750|19261|230594,Mif|Prkca|Sirpa|Tut4,-2.4,FLT14_not_GC8
GO Biological Processes,19,GO:0051923,sulfation,19_GO:0009987 cellular process,-4.1,17,7.9,17423,31,130,4,3.1,1.5,20859|69083|215895|100043194,Sult2a1|Sult1c2|Sult3a2|Sult2a2,-2.3,FLT14_not_GC8
CORUM,33,CORUM:382,"Respiratory chain complex I, mitochondrial",,-4,17,7.7,17423,32,130,4,3.1,1.5,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-2.2,FLT14_not_GC8
GO Biological Processes,19,GO:0006575,modified amino acid metabolic process,19_GO:0009987 cellular process,-3.9,5.4,5.4,17423,200,130,8,6.2,2.1,13370|14860|20859|22361|50887|67092|225884|100043194,Dio1|Gsta4|Sult2a1|Vnn1|Hmgn5|Gatm|Gstp3|Sult2a2,-2.1,FLT14_not_GC8
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0009987 cellular process,-3.8,3.3,4.7,17423,528,130,13,10,2.6,13123|17319|20859|22361|56185|57742|67092|68180|170439|225884|233005|432720|100043194,Cyp7b1|Mif|Sult2a1|Vnn1|Hao2|Abhd1|Gatm|Hyi|Elovl6|Gstp3|Cyp2a22|Akr1c19|Sult2a2,-2,FLT14_not_GC8
GO Biological Processes,19,GO:0160307,protein biosynthetic process,19_GO:0009987 cellular process,-3.8,3.8,4.8,17423,390,130,11,8.5,2.4,16898|19942|19943|19944|19946|20090|66489|67186|67248|68028|320311,Rps2|Rpl27|Rpl28|Rpl29|Rpl30|Rps29|Rpl35|Rplp2|Rpl39|Rpl22l1|Rnf152,-2,FLT14_not_GC8
GO Biological Processes,19,GO:0006412,translation,19_GO:0009987 cellular process,-3.8,3.8,4.8,17423,390,130,11,8.5,2.4,16898|19942|19943|19944|19946|20090|66489|67186|67248|68028|320311,Rps2|Rpl27|Rpl28|Rpl29|Rpl30|Rps29|Rpl35|Rplp2|Rpl39|Rpl22l1|Rnf152,-2,FLT14_not_GC8
GO Biological Processes,19,GO:0006941,striated muscle contraction,19_GO:0032501 multicellular organismal process,-3.8,6,5.4,17423,157,130,7,5.4,2,19942|19943|19944|19946|66489|67186|67248,Rpl27|Rpl28|Rpl29|Rpl30|Rpl35|Rplp2|Rpl39,-2,FLT14_not_GC8
GO Biological Processes,19,GO:0007595,lactation,19_GO:0051179 localization,-3.7,14,7,17423,38,130,4,3.1,1.5,11941|12443|13869|19116,Atp2b2|Ccnd1|Erbb4|Prlr,-2,FLT14_not_GC8
GO Biological Processes,19,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,19_GO:0009987 cellular process,-3.4,11,6.1,17423,48,130,4,3.1,1.5,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.7,FLT14_not_GC8
GO Biological Processes,19,GO:0060749,mammary gland alveolus development,19_GO:0032502 developmental process,-3.2,18,7,17423,22,130,3,2.3,1.3,12443|13869|19116,Ccnd1|Erbb4|Prlr,-1.6,FLT14_not_GC8
GO Biological Processes,19,GO:0061377,mammary gland lobule development,19_GO:0032502 developmental process,-3.2,18,7,17423,22,130,3,2.3,1.3,12443|13869|19116,Ccnd1|Erbb4|Prlr,-1.6,FLT14_not_GC8
GO Biological Processes,19,GO:0006805,xenobiotic metabolic process,19_GO:0050896 response to stimulus,-3.2,5.9,5,17423,137,130,6,4.6,1.8,14860|20859|225884|226564|233005|100043194,Gsta4|Sult2a1|Gstp3|Fmo4|Cyp2a22|Sult2a2,-1.6,FLT14_not_GC8
GO Biological Processes,19,GO:0015986,proton motive force-driven ATP synthesis,19_GO:0009987 cellular process,-3.2,10,5.8,17423,52,130,4,3.1,1.5,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.6,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-72766,Translation,,-3.2,4.2,4.5,17423,256,130,8,6.2,2.1,16898|19942|19943|19944|20090|67186|67248|68028,Rps2|Rpl27|Rpl28|Rpl29|Rps29|Rplp2|Rpl39|Rpl22l1,-1.5,FLT14_not_GC8
GO Biological Processes,19,GO:0018958,phenol-containing compound metabolic process,19_GO:0009987 cellular process,-3.1,7,5.1,17423,96,130,5,3.8,1.7,11941|13370|17993|20859|100043194,Atp2b2|Dio1|Ndufs4|Sult2a1|Sult2a2,-1.5,FLT14_not_GC8
GO Biological Processes,19,GO:0048608,reproductive structure development,19_GO:0022414 reproductive process,-3,3.6,4.1,17423,338,130,9,6.9,2.2,12443|12550|13123|16323|18671|19116|20719|21410|78925,Ccnd1|Cdh1|Cyp7b1|Inhba|Abcb1a|Prlr|Serpinb6a|Hnf1b|Srd5a1,-1.4,FLT14_not_GC8
GO Biological Processes,19,GO:0008203,cholesterol metabolic process,19_GO:0009987 cellular process,-3,6.4,4.8,17423,104,130,5,3.8,1.7,11808|20859|192156|244152|100043194,Apoa4|Sult2a1|Mvd|Tsku|Sult2a2,-1.4,FLT14_not_GC8
GO Biological Processes,19,GO:0061458,reproductive system development,19_GO:0032502 developmental process,-3,3.5,4.1,17423,343,130,9,6.9,2.2,12443|12550|13123|16323|18671|19116|20719|21410|78925,Ccnd1|Cdh1|Cyp7b1|Inhba|Abcb1a|Prlr|Serpinb6a|Hnf1b|Srd5a1,-1.4,FLT14_not_GC8
GO Biological Processes,19,GO:0035634,response to stilbenoid,19_GO:0050896 response to stimulus,-2.9,14,6.1,17423,28,130,3,2.3,1.3,11808|15122|108114,Apoa4|Hba-a1|Slc22a7,-1.4,FLT14_not_GC8
CORUM,33,CORUM:381,"Respiratory chain complex I, mitochondrial",,-2.9,14,6,17423,29,130,3,2.3,1.3,17993|66916|68194,Ndufs4|Ndufb7|Ndufb4,-1.3,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-9757110,Prednisone ADME,,-2.9,14,6,17423,29,130,3,2.3,1.3,12401|18671|432720,Serpina6|Abcb1a|Akr1c19,-1.3,FLT14_not_GC8
GO Biological Processes,19,GO:0007623,circadian rhythm,19_GO:0048511 rhythmic process,-2.9,5,4.4,17423,162,130,6,4.6,1.8,13123|13170|18212|21410|23957|217166,Cyp7b1|Dbp|Ntrk2|Hnf1b|Nr0b2|Nr1d1,-1.3,FLT14_not_GC8
GO Biological Processes,19,GO:0072330,monocarboxylic acid biosynthetic process,19_GO:0009987 cellular process,-2.9,5,4.4,17423,162,130,6,4.6,1.8,13123|17319|57742|67092|170439|225884,Cyp7b1|Mif|Abhd1|Gatm|Elovl6|Gstp3,-1.3,FLT14_not_GC8
GO Biological Processes,19,GO:0006754,ATP biosynthetic process,19_GO:0009987 cellular process,-2.9,8.2,5.1,17423,65,130,4,3.1,1.5,17993|66916|68194|69875,Ndufs4|Ndufb7|Ndufb4|Ndufa11,-1.3,FLT14_not_GC8
GO Biological Processes,19,GO:0010039,response to iron ion,19_GO:0050896 response to stimulus,-2.8,13,5.9,17423,30,130,3,2.3,1.3,12368|12443|17025,Casp6|Ccnd1|Alad,-1.3,FLT14_not_GC8
GO Biological Processes,19,GO:0006066,alcohol metabolic process,19_GO:0009987 cellular process,-2.8,3.7,4,17423,289,130,8,6.2,2.1,11808|20859|20975|56209|192156|244152|432720|100043194,Apoa4|Sult2a1|Synj2|Gde1|Mvd|Tsku|Akr1c19|Sult2a2,-1.3,FLT14_not_GC8
GO Biological Processes,19,GO:0042403,thyroid hormone metabolic process,19_GO:0065007 biological regulation,-2.8,13,5.8,17423,31,130,3,2.3,1.3,13370|20859|100043194,Dio1|Sult2a1|Sult2a2,-1.3,FLT14_not_GC8
GO Biological Processes,19,GO:0007589,body fluid secretion,19_GO:0051179 localization,-2.8,8,5,17423,67,130,4,3.1,1.5,11941|12443|13869|19116,Atp2b2|Ccnd1|Erbb4|Prlr,-1.3,FLT14_not_GC8
Reactome Gene Sets,6,R-MMU-611105,Respiratory electron transport,,-2.8,5.9,4.5,17423,114,130,5,3.8,1.7,17993|66916|67876|68194|100126824,Ndufs4|Ndufb7|Coq10b|Ndufb4|Sco2,-1.3,FLT14_not_GC8
GO Biological Processes,19,GO:0016125,sterol metabolic process,19_GO:0009987 cellular process,-2.8,5.8,4.5,17423,115,130,5,3.8,1.7,11808|20859|192156|244152|100043194,Apoa4|Sult2a1|Mvd|Tsku|Sult2a2,-1.3,FLT14_not_GC8
