term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-2142753_ARACHIDONATE_METABOLISM	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Arachidonate metabolism links lipid mediators and inflammation, but decreased pathway activity lacks direct liver spaceflight support.	Uncertain: FLT_down is not a clear lipid-inflammatory direction.	medium	The pathway remains complementary biology but directionally weak.	Beheshti2019;Crucian2018	-0.0052459993404831	0.9471236098633564	0.0052459993404831	0.1243822193913122	0.0463911959686292	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-418594_G_ALPHA_I_SIGNALLING_EVENTS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	G alpha i signaling is a broad GPCR submodule with no direct liver spaceflight direction.	Uncertain: FLT_down is receptor-family nonspecific.	low	The pathway is too generic to support a directional literature call.	Mathyk2024;Vinken2022	-0.0696243785526998	0.3054761481704829	0.0696243785526998	0.1162148747899822	0.0473053992305864	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983712_ION_CHANNEL_TRANSPORT	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Ion-channel transport is broad and tissue-nonspecific, with no direct liver spaceflight direction.	Uncertain: FLT_down is not interpretable as a supported liver signal.	low	The pathway lacks enough specificity for a confident literature call.	Ilangovan2024	-0.0392751952377381	0.1321143023131432	0.0392751952377381	0.0619281512132483	0.047853830975153	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight liver work supports amino-acid and sulfur-metabolic remodeling, but transporter direction is not fixed.	Partially aligned: FLT_down can fit altered amino-acid handling, but not a direct published direction.	medium	The corrected decrease remains metabolically plausible, but transporter direction is not strongly established.	Kurosawa2021;Vitry2022	-0.0469347047939658	0.0811962298595022	0.0469347047939658	0.0592327060422267	0.051217741836447	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-8957275_POST_TRANSLATIONAL_PROTEIN_PHOSPHORYLATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Post-translational phosphorylation is broad and lacks a specific liver spaceflight direction.	Uncertain: FLT_down is not pathway-specific enough for support.	low	The corrected decrease does not identify a concrete liver mechanism.	Blaber2017;Ilangovan2024	-0.0426981673023526	0.1343378896873826	0.0426981673023526	0.068001393346353	0.0514981797352419	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-194315_SIGNALING_BY_RHO_GTPASES	blue_plausible_complementary	plausible/complementary	FLT_down	Microgravity alters cytoskeletal and mechanotransduction biology, making reduced Rho signaling plausible but not directly proven in liver.	Partially aligned: FLT_down can fit suppressed actin/mechanical signaling under unloading.	medium	Rho signaling remains a plausible complementary mechanism with indirect liver support.	Li2026;Kim2024	-0.0460116952265634	0.2275146498073335	0.0460116952265634	0.0684383570131443	0.0520423892353666	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-5683057_MAPK_FAMILY_SIGNALING_CASCADES	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Spaceflight stress and inflammation make MAPK relevant, but direct liver evidence does not support a decreased MAPK pathway score.	Uncertain/conflicting: FLT_down does not match the simple stress-activation interpretation of MAPK signaling.	medium	MAPK remains biologically plausible, but the corrected decrease weakens direction-specific support.	daSilveira2020;Vinken2022	-0.067259289095545	0.014159335899071	0.067259289095545	0.0727163642830462	0.0524928303941573	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-392499_METABOLISM_OF_PROTEINS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Liver spaceflight work supports altered proteostasis, autophagy, and protein turnover, but reduced total protein metabolism is broad.	Uncertain/conflicting: FLT_down does not match a simple proteostasis activation interpretation.	medium	The pathway is direct but too broad for a confident decreased-direction claim.	Blaber2017;Vitry2022	-0.0551499332608367	0.3036207692845637	0.0551499332608367	0.0802233154125453	0.0535603111337929	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight immune dysfunction can reduce adaptive immune interactions, but this lymphoid/non-lymphoid interaction term is not liver-specific.	Partially aligned: FLT_down is plausible for suppressed immune crosstalk.	medium	The direction fits immune dysfunction, while the exact cell-interaction label remains indirect.	Crucian2018;Vinken2022	-0.0696391978341461	0.0811962298595022	0.0696391978341461	0.0899638891174148	0.0539637495578911	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-388396_GPCR_DOWNSTREAM_SIGNALLING	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	GPCR downstream signaling is broad and lacks a specific liver spaceflight direction.	Uncertain: FLT_down could represent many unrelated receptors.	low	The term is not specific enough for a confident literature call.	Mathyk2024;Vinken2022	-0.0433884756457777	0.2942874045271647	0.0433884756457777	0.0761154054380891	0.058570714076978	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight affects endocrine/metabolic signaling and liver-muscle crosstalk, with inhibited insulin-related signaling in liver.	Partially aligned: FLT_down is plausible for suppressed IGF/insulin-axis transport biology.	medium	The corrected direction better matches inhibited metabolic signaling, although IGFBP transport direction is indirect.	Mathyk2024;Vitry2022	-0.0594123741862908	0.2418778528932886	0.0594123741862908	0.0961746202302462	0.0592324455518835	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-69275_G2_M_TRANSITION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Cell-cycle checkpoint and repair biology are plausible in spaceflight, but reduced G2/M transition is not directly established in liver.	Uncertain/mixed: FLT_down could reflect checkpoint arrest, but prior direction is not clean.	medium	The corrected decrease removes the stronger cell-cycle activation interpretation.	daSilveira2020;Luxton2020;Vinken2022	-0.0669207329337033	0.1428505975853591	0.0669207329337033	0.0792682688706313	0.0615851069222187	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8856828_CLATHRIN_MEDIATED_ENDOCYTOSIS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Endocytosis may participate in receptor and lipoprotein handling, but no direct liver spaceflight evidence supports this pathway direction.	Uncertain: FLT_down is generic and not directionally anchored.	low	Clathrin-mediated endocytosis is too broad for confident liver literature alignment.	Beheshti2019;Ilangovan2024	-0.0726636492042297	0.0728536660161809	0.0726636492042297	0.067090644592909	0.0635140198151313	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-112316_NEURONAL_SYSTEM	red_conflict_or_artifact	conflict/artifact	FLT_down	No liver spaceflight literature supports neuronal-system pathway activity as a hepatic label.	Off-context: FLT_down remains likely annotation noise or non-hepatic pathway semantics.	high	The neuronal label is tissue-incongruent regardless of direction.	Vinken2022	-0.0551659628768557	0.1343378896873826	0.0551659628768557	0.1004923304789415	0.063930833971005	0.0142490675319928	likely_artifact	likely artifact/junk
R-MMU-156590_GLUTATHIONE_CONJUGATION	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight liver studies support oxidative-defense, sulfur, and phase-II metabolism changes, but glutathione conjugation may reflect either response or depletion.	Partially aligned: FLT_down is plausible as impaired antioxidant conjugation rather than activation.	medium	The corrected decrease remains compatible with oxidative metabolic stress but is not a clean prior direction.	Kurosawa2021;Blaber2017	-0.0337606766406628	0.6070759505528404	0.0337606766406628	0.1184170637945574	0.0643452723223351	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	red_conflict_or_artifact	conflict/artifact	FLT_down	TLR cascades are close to liver inflammatory activation under oxidative and metabolic stress.	Conflicting: FLT_down runs opposite the expected innate inflammatory TLR direction.	medium	The corrected decrease is not directionally aligned with prior innate immune liver biology.	Baqai2009;Crucian2018;Vinken2022	-0.081898549320759	0.1529597382065733	0.081898549320759	0.1243503667136894	0.0651328786263878	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-8951664_NEDDYLATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Neddylation is proteostasis-adjacent, but liver spaceflight literature does not support a decreased neddylation pathway.	Uncertain: FLT_down is not directly literature anchored.	low	The pathway remains mechanistically possible but not directionally supported.	Blaber2017;daSilveira2020	-0.0639449972055721	0.2418778528932886	0.0639449972055721	0.116700392920256	0.0720028296865386	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Scavenger receptors connect liver lipid uptake and inflammation, but decreased pathway activity lacks direct spaceflight support.	Uncertain: FLT_down is not clearly aligned with lipotoxic or innate immune remodeling.	medium	The pathway is liver-relevant, but the corrected direction is not literature-anchored.	Beheshti2019;Crucian2018	-0.0762852212544622	0.1297894522637024	0.0762852212544622	0.0822141361937498	0.0738225431381943	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1474290_COLLAGEN_FORMATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Collagen formation fits hepatic stellate/fibrotic remodeling, but prior work would more naturally suggest increased formation.	Uncertain/conflicting: FLT_down does not match a profibrotic collagen-formation interpretation.	medium	The corrected decrease weakens the fibrosis-remodeling support.	Jonscher2016;Friedman2008;Vinken2022	-0.0533753353059855	0.1529597382065733	0.0533753353059855	0.0768766921375458	0.0738368405391053	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-202403_TCR_SIGNALING	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight studies report T-cell dysfunction and redistribution, making reduced TCR signaling biologically plausible but not liver-specific.	Partially aligned: FLT_down fits impaired adaptive immune signaling.	medium	The direction is compatible with immune suppression, although the pathway likely reflects immune-cell composition rather than hepatocyte biology.	Gridley2009;Crucian2018;Kim2024	-0.0765567582848358	0.014159335899071	0.0765567582848358	0.0890058826470588	0.07704941725817	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-449147_SIGNALING_BY_INTERLEUKINS	red_conflict_or_artifact	conflict/artifact	FLT_down	Spaceflight immune dysregulation and liver injury literature more often support inflammatory cytokine/interleukin engagement than a uniform decrease.	Conflicting: FLT_down runs opposite the expected inflammatory interleukin activation signal.	medium	Interleukin signaling is relevant, but the corrected direction weakens alignment with prior inflammatory liver-spaceflight biology.	Crucian2018;Vinken2022;Kim2024	-0.0810820919469026	0.0158594044562182	0.0810820919469026	0.099321839342478	0.0780081305329542	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight immune dysfunction can include altered or suppressed antigen presentation, but liver-specific MHC-I direction is not established.	Partially aligned: FLT_down is plausible as immune suppression or composition change.	medium	The corrected decrease fits an immune-dysfunction interpretation better than inflammatory activation, but remains indirect.	Crucian2018;Kim2024;daSilveira2020	-0.0947747017151643	0.0342668887270139	0.0947747017151643	0.100972395648604	0.0801100438708262	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-1640170_CELL_CYCLE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Cell-cycle remodeling occurs in spaceflight datasets, but decreased cell cycle is not a liver-specific prior direction.	Uncertain/mixed: FLT_down could reflect arrest or reduced proliferation, but evidence is indirect.	medium	The corrected decrease is not enough for a prior-aligned cell-cycle call.	daSilveira2020;Vinken2022	-0.0881579686065689	0.2172412413966703	0.0881579686065689	0.1752848847397618	0.0804419998191268	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-422356_REGULATION_OF_INSULIN_SECRETION	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight liver work supports inhibited insulin signaling and hepatic insulin resistance, but insulin secretion is a pancreatic/endocrine label.	Partially aligned/off-context: FLT_down is closer to inhibited insulin biology, but the secretion term is not a primary liver program.	medium	The corrected decrease removes the prior direction conflict while leaving tissue-context uncertainty.	Mathyk2024;Vinken2022	-0.0694616806886905	0.014159335899071	0.0694616806886905	0.0940431227499763	0.0885226782261668	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-211859_BIOLOGICAL_OXIDATIONS	green_prior_aligned	prior literature aligned	FLT_down	Spaceflight affects hepatic CYP/redox metabolism, and reduced biological oxidation capacity is compatible with reported liver ADME disruption.	Aligned: FLT_down fits impaired or suppressed hepatic oxidation/xenobiotic metabolism.	medium	Biological oxidations remain a direct liver-relevant pathway, and the corrected decrease is plausible for CYP/redox disruption.	Moskaleva2015;Kurosawa2021;Vinken2022	-0.0532858384880754	0.0922926930390476	0.0532858384880754	0.1080488192878028	0.0905863771449457	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-3000178_ECM_PROTEOGLYCANS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Mouse liver spaceflight studies suggest injury and stellate remodeling, but they do not directly support reduced ECM proteoglycan signaling.	Uncertain: FLT_down does not match a straightforward profibrotic/ECM activation interpretation.	medium	ECM proteoglycans remain liver-relevant, but the corrected direction lacks direct support.	Jonscher2016;Friedman2008;Vinken2022	-0.0864480611449677	0.0284914663463249	0.0864480611449677	0.1035274999357365	0.0969064922032803	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-1474244_EXTRACELLULAR_MATRIX_ORGANIZATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	ECM organization is credible liver remodeling biology, but prior injury/fibrosis framing does not directly support a decrease.	Uncertain/conflicting: FLT_down does not match a simple ECM activation interpretation.	medium	The corrected decrease weakens prior ECM-remodeling alignment.	Jonscher2016;Friedman2008;Vinken2022	-0.0574262207889604	0.3438924558892414	0.0574262207889604	0.1142387313405825	0.0983336069927508	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-194138_SIGNALING_BY_VEGF	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	VEGF is plausible for repair and vascular biology, but liver spaceflight studies do not establish decreased VEGF signaling.	Uncertain: FLT_down is not directionally supported.	medium	The corrected decrease weakens an already indirect vascular-remodeling interpretation.	Houerbi2024;Vinken2022	-0.113577276441053	0.0630848243583071	0.113577276441053	0.1108820881516177	0.0987742806516177	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-166658_COMPLEMENT_CASCADE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Complement is liver-relevant and immune-related, but reduced complement-cascade activity is not directly established in liver spaceflight studies.	Uncertain/mixed: FLT_down may reflect immune suppression or composition shifts.	medium	The corrected decrease is plausible but not a strong direction-specific match.	Houerbi2024;Crucian2018	-0.0652742703674815	0.2986283727712523	0.0652742703674815	0.1854531603111783	0.0999327164143529	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-6811434_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	COPI-dependent Golgi-to-ER traffic is broad cell biology without a direct liver spaceflight direction.	Uncertain: FLT_down is not interpretable as a supported liver response.	low	The pathway is not part of the established liver spaceflight response.	Blaber2017;Ilangovan2024	-0.1070287865671966	0.200413129128454	0.1070287865671966	0.2251338964963213	0.1061576853296548	0.0142490675319928	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Spaceflight affects vascular, coagulation, immune, and sinusoidal biology, but this exact vascular-wall term lacks liver directional evidence.	Uncertain: FLT_down could reflect vascular remodeling or composition shifts, but direct liver support is weak.	medium	The corrected decrease is not a clear match to published liver spaceflight endpoints.	Houerbi2024;Vinken2022	-0.1277069454251687	0.0158594044562182	0.1277069454251687	0.1478590752939103	0.1163716033526405	0.0142490675319928	plausible_complementary	plausible/complementary
R-MMU-6798695_NEUTROPHIL_DEGRANULATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	Innate immune remodeling is supported in spaceflight, but reduced neutrophil degranulation is not a direct liver finding.	Uncertain/mixed: FLT_down could reflect immune suppression or cell-composition shifts.	medium	The pathway is immune-relevant but not directionally validated in liver.	Crucian2018;Kim2024;Vinken2022	-0.1310276602204887	0.0728536660161809	0.1310276602204887	0.162430569013753	0.1218518382201022	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	blue_plausible_complementary	plausible/complementary	FLT_down	Spaceflight can impair adaptive immune function and antigen-presentation programs, but liver-specific MHC-II direction is weak.	Partially aligned: FLT_down is plausible for suppressed antigen presentation or immune-cell redistribution.	medium	The corrected decrease is compatible with immune dysfunction, though still not liver-specific.	Gridley2009;Crucian2018;Kim2024	-0.1303823227375131	0.0280754220879166	0.1303823227375131	0.1755128408783734	0.1250478472275798	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-196071_METABOLISM_OF_STEROID_HORMONES	green_prior_aligned	prior literature aligned	FLT_down	Spaceflight liver studies report inhibited estrogen signaling and broader steroid/lipid metabolic disruption.	Aligned: FLT_down is consistent with reduced steroid-hormone/estrogen-axis signaling.	medium	The corrected decrease is directionally compatible with reported endocrine signaling inhibition.	Mathyk2024;Vinken2022	8.881072446376148e-05	0.999797733005388	8.881072446376148e-05	0.1793795260028386	0.1445919111451388	0.0142490675319928	prior_literature_match	prior literature match
R-MMU-166016_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	red_conflict_or_artifact	conflict/artifact	FLT_down	Spaceflight liver injury and immune dysregulation support innate inflammatory signaling rather than reduced TLR4 pathway activity.	Conflicting: FLT_down runs opposite the expected innate inflammatory/TLR4 activation direction.	medium	TLR4 is a close liver-inflammation mechanism, but the corrected decrease is not directionally aligned.	Baqai2009;Crucian2018;Vinken2022	-0.1274642317385104	0.0342668887270139	0.1274642317385104	0.1945248575083436	0.1787398999683436	0.0142490675319928	prior_literature_match	prior literature match
